"","Car_id","Date","Gender","Annual.Income","Company","Model","Engine","Transmission","Color","Price","Body.Style","Dealer_Region"
"17278","C_CND_017278","8/30/2023","Male",13500,"Infiniti","I30","DoubleÂ Overhead Camshaft","Auto","Pale White",51001,"SUV","Scottsdale"
"17279","C_CND_017279","8/30/2023","Male",611000,"Chevrolet","Metro","Overhead Camshaft","Manual","Pale White",13000,"Passenger","Janesville"
"17280","C_CND_017280","8/30/2023","Male",600000,"Cadillac","Seville","Overhead Camshaft","Manual","Pale White",22001,"SUV","Scottsdale"
"17281","C_CND_017281","8/30/2023","Male",13500,"Volkswagen","Passat","Overhead Camshaft","Manual","Pale White",12000,"Hatchback","Austin"
"17282","C_CND_017282","8/30/2023","Male",600000,"Toyota","4Runner","DoubleÂ Overhead Camshaft","Auto","Pale White",35000,"Sedan","Janesville"
"17283","C_CND_017283","8/30/2023","Male",800000,"Oldsmobile","Silhouette","DoubleÂ Overhead Camshaft","Auto","Black",22000,"Sedan","Scottsdale"
"17284","C_CND_017284","8/30/2023","Male",650000,"Porsche","Carrera Coupe","DoubleÂ Overhead Camshaft","Auto","Pale White",22001,"SUV","Austin"
"17285","C_CND_017285","8/30/2023","Male",683000,"Dodge","Stratus","Overhead Camshaft","Manual","Pale White",25000,"Hatchback","Scottsdale"
"17286","C_CND_017286","8/30/2023","Male",1158000,"Mitsubishi","3000GT","DoubleÂ Overhead Camshaft","Auto","Pale White",12800,"Sedan","Austin"
"17287","C_CND_017287","8/30/2023","Male",13500,"Chrysler","Concorde","DoubleÂ Overhead Camshaft","Auto","Pale White",42001,"SUV","Greenville"
"17288","C_CND_017288","8/30/2023","Male",13500,"Mitsubishi","Montero Sport","Overhead Camshaft","Manual","Black",42000,"SUV","Janesville"
"17289","C_CND_017289","8/30/2023","Male",468000,"Nissan","Pathfinder","DoubleÂ Overhead Camshaft","Auto","Pale White",75000,"SUV","Austin"
"17290","C_CND_017290","8/30/2023","Female",405000,"Saturn","SC","DoubleÂ Overhead Camshaft","Auto","Black",33001,"SUV","Janesville"
"17291","C_CND_017291","8/30/2023","Female",1625000,"Mercedes-B","M-Class","Overhead Camshaft","Manual","Pale White",41500,"SUV","Aurora"
"17292","C_CND_017292","8/30/2023","Male",950000,"Mercedes-B","C-Class","DoubleÂ Overhead Camshaft","Auto","Black",14000,"Hatchback","Middletown"
"17293","C_CND_017293","8/30/2023","Male",1280000,"Cadillac","Eldorado","DoubleÂ Overhead Camshaft","Auto","Black",60000,"Passenger","Aurora"
"17294","C_CND_017294","8/30/2023","Male",13500,"Porsche","Boxter","Overhead Camshaft","Manual","Pale White",14000,"SUV","Greenville"
"17295","C_CND_017295","8/30/2023","Male",1040000,"Pontiac","Grand Prix","DoubleÂ Overhead Camshaft","Auto","Pale White",19000,"Passenger","Pasco"
"17296","C_CND_017296","8/30/2023","Male",922000,"Mercury","Villager","DoubleÂ Overhead Camshaft","Auto","Black",28000,"Passenger","Janesville"
"17297","C_CND_017297","8/30/2023","Male",2415000,"Oldsmobile","Silhouette","DoubleÂ Overhead Camshaft","Auto","Black",60500,"Sedan","Scottsdale"
"17298","C_CND_017298","8/30/2023","Male",13500,"Mercury","Cougar","Overhead Camshaft","Manual","Pale White",22000,"Hatchback","Austin"
"17299","C_CND_017299","8/30/2023","Female",2680000,"Subaru","Forester","Overhead Camshaft","Manual","Pale White",26000,"SUV","Austin"
"17300","C_CND_017300","8/30/2023","Male",1015000,"Hyundai","Elantra","Overhead Camshaft","Manual","Pale White",22500,"Sedan","Aurora"
"17301","C_CND_017301","8/30/2023","Female",1335000,"Chevrolet","Monte Carlo","Overhead Camshaft","Manual","Pale White",17500,"Hatchback","Greenville"
"17302","C_CND_017302","8/30/2023","Male",1265000,"Lexus","LS400","DoubleÂ Overhead Camshaft","Auto","Black",39500,"Sedan","Pasco"
"17303","C_CND_017303","8/30/2023","Male",1025000,"Plymouth","Neon","DoubleÂ Overhead Camshaft","Auto","Black",9500,"SUV","Janesville"
"17304","C_CND_017304","8/30/2023","Female",1300000,"Lexus","LS400","DoubleÂ Overhead Camshaft","Auto","Pale White",27000,"Sedan","Scottsdale"
"17305","C_CND_017305","8/30/2023","Male",13500,"Ford","Focus","Overhead Camshaft","Manual","Black",49000,"SUV","Aurora"
"17306","C_CND_017306","8/31/2023","Female",771000,"Saab","3-Sep","DoubleÂ Overhead Camshaft","Auto","Black",26001,"Sedan","Aurora"
"17307","C_CND_017307","8/31/2023","Male",1325000,"Saturn","LW","Overhead Camshaft","Manual","Pale White",13500,"Hatchback","Middletown"
"17308","C_CND_017308","8/31/2023","Female",622250,"Jeep","Grand Cherokee","Overhead Camshaft","Manual","Pale White",15250,"SUV","Scottsdale"
"17309","C_CND_017309","8/31/2023","Female",780000,"BMW","323i","DoubleÂ Overhead Camshaft","Auto","Pale White",22000,"Hatchback","Janesville"
"17310","C_CND_017310","8/31/2023","Male",13500,"Cadillac","Seville","Overhead Camshaft","Manual","Black",44000,"SUV","Janesville"
"17311","C_CND_017311","9/1/2023","Male",753000,"Plymouth","Prowler","Overhead Camshaft","Manual","Pale White",71001,"Hatchback","Greenville"
"17312","C_CND_017312","9/1/2023","Female",780000,"Volkswagen","Beetle","DoubleÂ Overhead Camshaft","Auto","Pale White",45000,"SUV","Janesville"
"17313","C_CND_017313","9/1/2023","Female",13500,"Buick","LeSabre","Overhead Camshaft","Manual","Black",20001,"Sedan","Janesville"
"17314","C_CND_017314","9/1/2023","Male",2200000,"Audi","A6","Overhead Camshaft","Manual","Pale White",24001,"SUV","Scottsdale"
"17315","C_CND_017315","9/1/2023","Male",13500,"Honda","CR-V","DoubleÂ Overhead Camshaft","Auto","Black",31001,"SUV","Austin"
"17316","C_CND_017316","9/1/2023","Male",1920000,"Chrysler","LHS","DoubleÂ Overhead Camshaft","Auto","Pale White",20001,"Hatchback","Middletown"
"17317","C_CND_017317","9/1/2023","Female",13500,"Saturn","LW","DoubleÂ Overhead Camshaft","Auto","Pale White",18001,"Hatchback","Aurora"
"17318","C_CND_017318","9/1/2023","Female",1930000,"Nissan","Frontier","Overhead Camshaft","Manual","Black",53001,"Hatchback","Greenville"
"17319","C_CND_017319","9/1/2023","Male",310000,"Subaru","Forester","DoubleÂ Overhead Camshaft","Auto","Black",22000,"SUV","Pasco"
"17320","C_CND_017320","9/1/2023","Male",13500,"Lexus","ES300","Overhead Camshaft","Manual","Black",34000,"SUV","Austin"
"17321","C_CND_017321","9/1/2023","Male",13500,"Jeep","Wrangler","DoubleÂ Overhead Camshaft","Auto","Pale White",19001,"Hatchback","Scottsdale"
"17322","C_CND_017322","9/1/2023","Male",1100000,"Audi","A4","Overhead Camshaft","Manual","Pale White",12000,"SUV","Pasco"
"17323","C_CND_017323","9/1/2023","Male",1585000,"Oldsmobile","Bravada","Overhead Camshaft","Manual","Black",36501,"Hatchback","Middletown"
"17324","C_CND_017324","9/1/2023","Male",13500,"Acura","RL","Overhead Camshaft","Manual","Pale White",17001,"SUV","Aurora"
"17325","C_CND_017325","9/1/2023","Female",542000,"Plymouth","Voyager","Overhead Camshaft","Manual","Black",75001,"Passenger","Greenville"
"17326","C_CND_017326","9/1/2023","Female",571000,"Audi","A6","Overhead Camshaft","Manual","Pale White",24001,"SUV","Pasco"
"17327","C_CND_017327","9/1/2023","Female",13500,"Toyota","Sienna","Overhead Camshaft","Manual","Black",27001,"Passenger","Janesville"
"17328","C_CND_017328","9/1/2023","Male",1960000,"Mercedes-B","S-Class","Overhead Camshaft","Manual","Pale White",21001,"SUV","Scottsdale"
"17329","C_CND_017329","9/1/2023","Male",1300000,"Ford","Explorer","DoubleÂ Overhead Camshaft","Auto","Pale White",18001,"Hatchback","Austin"
"17330","C_CND_017330","9/1/2023","Female",418000,"Saturn","LS","DoubleÂ Overhead Camshaft","Auto","Pale White",45001,"Sedan","Middletown"
"17331","C_CND_017331","9/1/2023","Male",1540000,"Buick","Park Avenue","DoubleÂ Overhead Camshaft","Auto","Pale White",62000,"Hatchback","Aurora"
"17332","C_CND_017332","9/1/2023","Male",13500,"Chevrolet","Metro","DoubleÂ Overhead Camshaft","Auto","Pale White",19000,"Passenger","Greenville"
"17333","C_CND_017333","9/1/2023","Male",13500,"Chevrolet","Lumina","Overhead Camshaft","Manual","Pale White",26000,"Passenger","Pasco"
"17334","C_CND_017334","9/1/2023","Male",1370000,"Saab","3-Sep","DoubleÂ Overhead Camshaft","Auto","Black",18001,"Sedan","Janesville"
"17335","C_CND_017335","9/1/2023","Male",640000,"Mitsubishi","Montero Sport","Overhead Camshaft","Manual","Pale White",29001,"SUV","Janesville"
"17336","C_CND_017336","9/1/2023","Male",13500,"Nissan","Frontier","Overhead Camshaft","Manual","Pale White",12001,"Hatchback","Austin"
"17337","C_CND_017337","9/1/2023","Male",13500,"Chevrolet","Lumina","Overhead Camshaft","Manual","Black",10001,"Passenger","Middletown"
"17338","C_CND_017338","9/1/2023","Male",13500,"Oldsmobile","Silhouette","Overhead Camshaft","Manual","Pale White",34001,"Sedan","Aurora"
"17339","C_CND_017339","9/1/2023","Male",372000,"Dodge","Stratus","DoubleÂ Overhead Camshaft","Auto","Pale White",31001,"Hatchback","Greenville"
"17340","C_CND_017340","9/1/2023","Male",736000,"Ford","Focus","Overhead Camshaft","Manual","Pale White",24001,"SUV","Austin"
"17341","C_CND_017341","9/1/2023","Male",412500,"Hyundai","Sonata","Overhead Camshaft","Manual","Black",15501,"SUV","Janesville"
"17342","C_CND_017342","9/1/2023","Male",452000,"Dodge","Ram Van","DoubleÂ Overhead Camshaft","Auto","Pale White",31001,"Hatchback","Scottsdale"
"17343","C_CND_017343","9/1/2023","Male",450000,"Volvo","S40","Overhead Camshaft","Manual","Pale White",17000,"Sedan","Austin"
"17344","C_CND_017344","9/1/2023","Male",13500,"Ford","Explorer","DoubleÂ Overhead Camshaft","Auto","Black",22000,"Hatchback","Middletown"
"17345","C_CND_017345","9/1/2023","Male",13500,"Acura","TL","Overhead Camshaft","Manual","Pale White",14000,"Hatchback","Aurora"
"17346","C_CND_017346","9/1/2023","Male",13500,"Mercury","Grand Marquis","DoubleÂ Overhead Camshaft","Auto","Black",19000,"SUV","Greenville"
"17347","C_CND_017347","9/1/2023","Male",300000,"Chevrolet","Corvette","Overhead Camshaft","Manual","Pale White",22001,"SUV","Pasco"
"17348","C_CND_017348","9/1/2023","Male",520000,"Toyota","Celica","DoubleÂ Overhead Camshaft","Auto","Pale White",45001,"SUV","Janesville"
"17349","C_CND_017349","9/1/2023","Male",13500,"Dodge","Ram Van","DoubleÂ Overhead Camshaft","Auto","Pale White",19000,"Hatchback","Scottsdale"
"17350","C_CND_017350","9/1/2023","Male",650000,"Honda","CR-V","DoubleÂ Overhead Camshaft","Auto","Pale White",12000,"SUV","Austin"
"17351","C_CND_017351","9/1/2023","Male",720000,"Mercury","Mountaineer","DoubleÂ Overhead Camshaft","Auto","Pale White",21000,"SUV","Aurora"
"17352","C_CND_017352","9/1/2023","Female",570000,"Nissan","Altima","DoubleÂ Overhead Camshaft","Auto","Pale White",21000,"Hatchback","Middletown"
"17353","C_CND_017353","9/1/2023","Male",885000,"BMW","323i","DoubleÂ Overhead Camshaft","Auto","Black",9000,"Hatchback","Aurora"
"17354","C_CND_017354","9/1/2023","Female",370000,"Cadillac","Seville","Overhead Camshaft","Manual","Pale White",22000,"SUV","Middletown"
"17355","C_CND_017355","9/1/2023","Male",13500,"Cadillac","Escalade","DoubleÂ Overhead Camshaft","Auto","Black",26000,"Sedan","Pasco"
"17356","C_CND_017356","9/1/2023","Male",690000,"Audi","A6","DoubleÂ Overhead Camshaft","Auto","Black",14000,"SUV","Janesville"
"17357","C_CND_017357","9/1/2023","Male",822000,"BMW","528i","Overhead Camshaft","Manual","Black",21000,"SUV","Scottsdale"
"17358","C_CND_017358","9/1/2023","Female",592000,"Porsche","Carrera Coupe","DoubleÂ Overhead Camshaft","Auto","Pale White",22000,"SUV","Aurora"
"17359","C_CND_017359","9/1/2023","Male",710000,"Ford","Explorer","DoubleÂ Overhead Camshaft","Auto","Pale White",41000,"Hatchback","Middletown"
"17360","C_CND_017360","9/1/2023","Female",512500,"Cadillac","DeVille","DoubleÂ Overhead Camshaft","Auto","Pale White",22500,"SUV","Aurora"
"17361","C_CND_017361","9/1/2023","Male",800000,"Mitsubishi","Montero Sport","Overhead Camshaft","Manual","Pale White",29000,"SUV","Greenville"
"17362","C_CND_017362","9/1/2023","Male",730000,"Lexus","LS400","Overhead Camshaft","Manual","Black",69000,"Sedan","Pasco"
"17363","C_CND_017363","9/1/2023","Male",901000,"Oldsmobile","Silhouette","DoubleÂ Overhead Camshaft","Auto","Black",60000,"Sedan","Janesville"
"17364","C_CND_017364","9/1/2023","Female",541000,"Ford","Escort","Overhead Camshaft","Manual","Black",11000,"Passenger","Scottsdale"
"17365","C_CND_017365","9/1/2023","Female",810000,"Mercury","Sable","DoubleÂ Overhead Camshaft","Auto","Pale White",39000,"Sedan","Austin"
"17366","C_CND_017366","9/1/2023","Female",650000,"Ford","Explorer","DoubleÂ Overhead Camshaft","Auto","Pale White",42000,"Hatchback","Middletown"
"17367","C_CND_017367","9/1/2023","Female",580000,"Cadillac","Escalade","DoubleÂ Overhead Camshaft","Auto","Pale White",38000,"Sedan","Aurora"
"17368","C_CND_017368","9/1/2023","Male",643000,"Cadillac","Eldorado","Overhead Camshaft","Manual","Black",85000,"Passenger","Greenville"
"17369","C_CND_017369","9/1/2023","Male",645000,"Dodge","Ram Van","DoubleÂ Overhead Camshaft","Auto","Black",60000,"Hatchback","Pasco"
"17370","C_CND_017370","9/1/2023","Male",595000,"Jaguar","S-Type","DoubleÂ Overhead Camshaft","Auto","Black",16000,"Passenger","Janesville"
"17371","C_CND_017371","9/1/2023","Male",1115000,"Acura","TL","DoubleÂ Overhead Camshaft","Auto","Black",28500,"Hatchback","Scottsdale"
"17372","C_CND_017372","9/1/2023","Male",1675000,"Lexus","GS400","DoubleÂ Overhead Camshaft","Auto","Pale White",31500,"Hatchback","Austin"
"17373","C_CND_017373","9/1/2023","Male",1176000,"Jeep","Grand Cherokee","Overhead Camshaft","Manual","Pale White",21600,"SUV","Middletown"
"17374","C_CND_017374","9/1/2023","Female",13500,"Mercedes-B","CL500","Overhead Camshaft","Manual","Black",22000,"SUV","Aurora"
"17375","C_CND_017375","9/1/2023","Male",1265000,"Volkswagen","Jetta","DoubleÂ Overhead Camshaft","Auto","Pale White",38500,"Passenger","Greenville"
"17376","C_CND_017376","9/1/2023","Male",801000,"Chrysler","300M","DoubleÂ Overhead Camshaft","Auto","Black",26000,"SUV","Pasco"
"17377","C_CND_017377","9/1/2023","Male",1185000,"Mercury","Mystique","DoubleÂ Overhead Camshaft","Auto","Pale White",29501,"Passenger","Janesville"
"17378","C_CND_017378","9/1/2023","Male",770000,"Lexus","GS400","DoubleÂ Overhead Camshaft","Auto","Pale White",31001,"Hatchback","Scottsdale"
"17379","C_CND_017379","9/1/2023","Male",1200000,"Ford","Expedition","DoubleÂ Overhead Camshaft","Auto","Black",26001,"SUV","Austin"
"17380","C_CND_017380","9/1/2023","Male",1635000,"Plymouth","Breeze","Overhead Camshaft","Manual","Pale White",16501,"SUV","Middletown"
"17381","C_CND_017381","9/1/2023","Male",901000,"Saab","3-Sep","DoubleÂ Overhead Camshaft","Auto","Black",23000,"Sedan","Aurora"
"17382","C_CND_017382","9/1/2023","Male",13500,"Mitsubishi","Montero Sport","Overhead Camshaft","Manual","Black",42000,"SUV","Greenville"
"17383","C_CND_017383","9/1/2023","Male",13500,"Saturn","LW","Overhead Camshaft","Manual","Pale White",13000,"Hatchback","Pasco"
"17384","C_CND_017384","9/1/2023","Male",891500,"Dodge","Durango","DoubleÂ Overhead Camshaft","Auto","Black",24500,"SUV","Janesville"
"17385","C_CND_017385","9/1/2023","Male",3420000,"Mitsubishi","3000GT","Overhead Camshaft","Manual","Pale White",24000,"Sedan","Scottsdale"
"17386","C_CND_017386","9/1/2023","Female",560000,"Chevrolet","Monte Carlo","DoubleÂ Overhead Camshaft","Auto","Pale White",21000,"Hatchback","Austin"
"17387","C_CND_017387","9/1/2023","Male",805000,"Dodge","Durango","Overhead Camshaft","Manual","Black",22000,"SUV","Middletown"
"17388","C_CND_017388","9/1/2023","Male",680000,"Lexus","GS400","DoubleÂ Overhead Camshaft","Auto","Pale White",31000,"Hatchback","Aurora"
"17389","C_CND_017389","9/1/2023","Male",827500,"BMW","528i","Overhead Camshaft","Manual","Pale White",29500,"SUV","Greenville"
"17390","C_CND_017390","9/1/2023","Male",793000,"Chevrolet","Camaro","DoubleÂ Overhead Camshaft","Auto","Black",41000,"Sedan","Pasco"
"17391","C_CND_017391","9/1/2023","Male",1330000,"Mercury","Grand Marquis","Overhead Camshaft","Manual","Pale White",16001,"SUV","Scottsdale"
"17392","C_CND_017392","9/1/2023","Male",1400000,"Mitsubishi","Eclipse","Overhead Camshaft","Manual","Pale White",12000,"SUV","Austin"
"17393","C_CND_017393","9/1/2023","Male",1200000,"Lexus","LS400","DoubleÂ Overhead Camshaft","Auto","Pale White",18001,"Sedan","Scottsdale"
"17394","C_CND_017394","9/1/2023","Female",2340000,"BMW","528i","DoubleÂ Overhead Camshaft","Auto","Pale White",62001,"SUV","Austin"
"17395","C_CND_017395","9/1/2023","Female",13500,"Porsche","Carrera Cabrio","Overhead Camshaft","Manual","Black",22001,"Passenger","Middletown"
"17396","C_CND_017396","9/1/2023","Female",625000,"Mercedes-B","E-Class","DoubleÂ Overhead Camshaft","Auto","Pale White",31001,"Sedan","Aurora"
"17397","C_CND_017397","9/1/2023","Male",1321000,"Ford","Expedition","Overhead Camshaft","Manual","Pale White",22101,"SUV","Greenville"
"17398","C_CND_017398","9/1/2023","Female",920000,"Mercedes-B","S-Class","DoubleÂ Overhead Camshaft","Auto","Pale White",10001,"SUV","Pasco"
"17399","C_CND_017399","9/1/2023","Male",1635000,"Saturn","SW","DoubleÂ Overhead Camshaft","Auto","Pale White",25501,"Passenger","Janesville"
"17400","C_CND_017400","9/1/2023","Male",1194000,"Chevrolet","Cavalier","Overhead Camshaft","Manual","Pale White",20401,"SUV","Scottsdale"
"17401","C_CND_017401","9/1/2023","Male",1440000,"Cadillac","Escalade","DoubleÂ Overhead Camshaft","Auto","Pale White",38001,"Sedan","Austin"
"17402","C_CND_017402","9/1/2023","Female",1300000,"Volkswagen","Passat","Overhead Camshaft","Manual","Pale White",20001,"Hatchback","Middletown"
"17403","C_CND_017403","9/1/2023","Male",1300000,"Acura","RL","DoubleÂ Overhead Camshaft","Auto","Black",24001,"SUV","Aurora"
"17404","C_CND_017404","9/1/2023","Female",1620000,"Pontiac","Bonneville","DoubleÂ Overhead Camshaft","Auto","Pale White",20001,"Hatchback","Greenville"
"17405","C_CND_017405","9/1/2023","Male",13500,"Honda","Odyssey","Overhead Camshaft","Manual","Pale White",27000,"Passenger","Pasco"
"17406","C_CND_017406","9/1/2023","Female",670000,"Honda","CR-V","DoubleÂ Overhead Camshaft","Auto","Pale White",22000,"SUV","Janesville"
"17407","C_CND_017407","9/1/2023","Male",260000,"Chrysler","300M","DoubleÂ Overhead Camshaft","Auto","Black",26000,"SUV","Scottsdale"
"17408","C_CND_017408","9/1/2023","Male",800000,"Dodge","Ram Wagon","DoubleÂ Overhead Camshaft","Auto","Black",22000,"Passenger","Austin"
"17409","C_CND_017409","9/1/2023","Male",950000,"Ford","Expedition","Overhead Camshaft","Manual","Black",10000,"SUV","Middletown"
"17410","C_CND_017410","9/1/2023","Male",625000,"Volkswagen","Passat","Overhead Camshaft","Manual","Pale White",12000,"Hatchback","Aurora"
"17411","C_CND_017411","9/2/2023","Male",13500,"Dodge","Durango","Overhead Camshaft","Manual","Black",22001,"SUV","Aurora"
